,From,To,Capacity,Length,FreeFlowTime,B,Power,SpeedLimit,CriticalSpeed,Lanes
6772,2996,1159,400.0,0.29,0.387,0.667,4.0,45,27.0,1
6773,2996,1160,500.0,0.05,0.067,0.667,4.0,45,27.0,1
6774,2997,3555,400.0,0.11,0.165,0.667,4.0,40,24.0,1
6775,2997,1865,400.0,0.2,0.267,0.667,4.0,45,27.0,1
6776,2997,1874,400.0,0.05,0.067,0.667,4.0,45,27.0,1
6777,2998,3539,400.0,0.07,0.093,0.667,4.0,45,27.0,1
6778,2998,3555,400.0,0.17,0.255,0.667,4.0,40,24.0,1
6779,2998,2127,400.0,0.1,0.133,0.667,4.0,45,27.0,1
6780,2998,835,1800.0,0.09,0.225,0.0,4.0,24,24.0,5
6781,2999,1250,800.0,0.11,0.147,0.282,4.0,45,35.1,2
6782,2999,1251,800.0,0.22,0.24,0.282,4.0,55,42.9,2
6783,3000,3273,400.0,0.83,0.905,0.667,4.0,55,33.0,1
6784,3000,3502,400.0,1.3,1.418,0.667,4.0,55,33.0,1
6785,3001,3002,900.0,0.24,0.222,0.282,4.0,65,50.7,1
6786,3001,2575,900.0,0.27,0.249,0.282,4.0,65,50.7,1
6787,3002,3210,1400.0,0.47,0.403,0.225,4.0,70,57.1,1
6788,3002,3900,900.0,0.08,0.074,0.282,4.0,65,50.7,2
6789,3002,3001,900.0,0.24,0.222,0.282,4.0,65,50.7,1
6790,3003,3901,1800.0,1.07,0.642,0.225,4.0,100,81.6,2
6791,3003,3898,1400.0,0.39,0.334,0.225,4.0,70,57.1,1
6792,3004,1282,1100.0,0.42,0.36,0.282,4.0,70,54.6,2
6793,3004,1286,1400.0,0.4,0.343,0.282,4.0,70,54.6,2
6794,3005,1299,400.0,0.06,0.08,0.667,4.0,45,27.0,1
6795,3005,1300,400.0,0.18,0.24,0.667,4.0,45,27.0,1
6796,3006,1300,400.0,0.3,0.514,0.667,4.0,35,21.0,1
6797,3006,1308,400.0,0.15,0.257,0.667,4.0,35,21.0,1
6798,3007,4549,700.0,0.2,0.267,0.667,4.0,45,27.0,2
6799,3007,88,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
6800,3008,3172,800.0,0.12,0.131,0.282,4.0,55,42.9,1
6801,3008,1181,900.0,0.17,0.185,0.282,4.0,55,42.9,1
6802,3009,3172,900.0,0.15,0.164,0.282,4.0,55,42.9,1
6803,3009,1184,900.0,0.21,0.229,0.282,4.0,55,42.9,1
6804,3010,3016,400.0,0.39,0.52,0.667,4.0,45,27.0,1
6805,3010,3177,400.0,0.33,0.44,0.667,4.0,45,27.0,1
6806,3011,1906,400.0,0.39,0.52,0.667,4.0,45,27.0,1
6807,3011,2483,400.0,0.43,0.573,0.667,4.0,45,27.0,1
6808,3012,2518,400.0,0.16,0.32,0.667,4.0,30,18.0,1
6809,3012,2528,400.0,0.23,0.46,0.667,4.0,30,18.0,1
6810,3013,3687,400.0,0.55,0.66,0.667,4.0,50,30.0,1
6811,3013,1982,800.0,0.6,0.554,0.282,4.0,65,50.7,1
6812,3013,2517,800.0,0.93,0.858,0.282,4.0,65,50.7,1
6813,3014,1359,600.0,0.07,0.093,0.667,4.0,45,27.0,1
6814,3014,2469,400.0,0.36,0.48,0.667,4.0,45,27.0,1
6815,3014,2878,600.0,0.36,0.432,0.667,4.0,50,30.0,1
6816,3014,201,1800.0,0.26,0.65,0.0,4.0,24,24.0,5
6817,3015,3477,800.0,0.83,0.766,0.282,4.0,65,50.7,1
6818,3015,1982,800.0,0.55,0.508,0.282,4.0,65,50.7,1
6819,3015,196,1800.0,0.76,1.9,0.0,4.0,24,24.0,5
6820,3016,2483,400.0,0.3,0.4,0.667,4.0,45,27.0,1
6821,3016,3010,400.0,0.39,0.52,0.667,4.0,45,27.0,1
6822,3017,2965,400.0,0.11,0.189,0.667,4.0,35,21.0,1
6823,3017,2966,400.0,0.39,0.669,0.667,4.0,35,21.0,1
6824,3018,4665,400.0,0.16,0.213,0.667,4.0,45,27.0,1
6825,3018,1784,400.0,0.28,0.373,0.667,4.0,45,27.0,1
6826,3019,4547,600.0,0.22,0.293,0.667,4.0,45,27.0,1
6827,3019,1792,600.0,0.14,0.187,0.667,4.0,45,27.0,1
6828,3020,4548,600.0,0.15,0.2,0.667,4.0,45,27.0,1
6829,3020,2309,600.0,0.13,0.173,0.667,4.0,45,27.0,1
6830,3021,1789,600.0,0.13,0.173,0.667,4.0,45,27.0,1
6831,3021,2309,600.0,0.19,0.253,0.667,4.0,45,27.0,1
6832,3022,4521,600.0,0.21,0.28,0.667,4.0,45,27.0,1
6833,3022,1789,600.0,0.13,0.173,0.667,4.0,45,27.0,1
6834,3023,4666,700.0,0.18,0.196,0.667,4.0,55,33.0,1
6835,3023,2307,700.0,0.15,0.164,0.667,4.0,55,33.0,2
6836,3023,673,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
6837,3024,1793,400.0,0.1,0.15,0.667,4.0,40,24.0,1
6838,3024,2966,400.0,0.23,0.345,0.667,4.0,40,24.0,1
6839,3025,1793,500.0,0.18,0.27,0.667,4.0,40,24.0,1
6840,3025,2332,400.0,0.3,0.45,0.667,4.0,40,24.0,1
6841,3026,3452,600.0,1.94,2.116,0.667,4.0,55,33.0,1
6842,3026,1979,800.0,0.35,0.323,0.282,4.0,65,50.7,1
6843,3026,1981,800.0,0.43,0.397,0.282,4.0,65,50.7,1
6844,3027,3028,400.0,0.38,0.507,0.667,4.0,45,27.0,1
6845,3027,2121,400.0,0.12,0.16,0.667,4.0,45,27.0,1
6846,3027,766,1800.0,0.25,0.625,0.0,4.0,24,24.0,5
6847,3028,1213,400.0,0.28,0.373,0.667,4.0,45,27.0,1
6848,3028,3027,400.0,0.38,0.507,0.667,4.0,45,27.0,1
6849,3029,1212,600.0,0.21,0.28,0.667,4.0,45,27.0,1
6850,3029,1213,600.0,0.17,0.227,0.667,4.0,45,27.0,1
6851,3029,764,1800.0,0.29,0.725,0.0,4.0,24,24.0,5
6852,3030,1184,400.0,0.25,0.333,0.667,4.0,45,27.0,1
6853,3030,1203,400.0,0.15,0.2,0.667,4.0,45,27.0,1
6854,3030,765,1800.0,0.19,0.475,0.0,4.0,24,24.0,5
6855,3031,2042,400.0,0.38,0.507,0.667,4.0,45,27.0,1
6856,3031,2382,400.0,0.17,0.227,0.667,4.0,45,27.0,1
6857,3031,768,1800.0,0.26,0.65,0.0,4.0,24,24.0,5
6858,3032,1228,400.0,0.17,0.227,0.667,4.0,45,27.0,1
6859,3032,2565,400.0,0.22,0.293,0.667,4.0,45,27.0,1
6860,3033,3670,400.0,0.11,0.147,0.667,4.0,45,27.0,1
6861,3033,1228,400.0,0.27,0.36,0.667,4.0,45,27.0,1
6862,3034,1226,800.0,0.22,0.24,0.282,4.0,55,42.9,1
6863,3034,2399,800.0,0.11,0.12,0.282,4.0,55,42.9,1
6864,3035,2399,800.0,0.18,0.196,0.282,4.0,55,42.9,1
6865,3035,2568,800.0,0.15,0.18,0.282,4.0,50,39.0,1
6866,3036,4234,900.0,0.55,0.6,0.282,4.0,55,42.9,2
6867,3036,4653,900.0,0.19,0.207,0.282,4.0,55,42.9,2
6868,3036,268,100.0,0.32,0.8,0.0,4.0,24,24.0,5
6869,3037,3038,400.0,0.46,0.502,0.667,4.0,55,33.0,1
6870,3037,1854,400.0,0.31,0.338,0.667,4.0,55,33.0,1
6871,3037,978,1800.0,0.23,0.575,0.0,4.0,24,24.0,5
6872,3038,3671,400.0,0.33,0.36,0.667,4.0,55,33.0,1
6873,3038,3037,400.0,0.46,0.502,0.667,4.0,55,33.0,1
6874,3038,104,1800.0,0.29,0.725,0.0,4.0,24,24.0,5
6875,3039,4447,400.0,0.52,0.567,0.667,4.0,55,33.0,1
6876,3039,2120,400.0,0.27,0.295,0.667,4.0,55,33.0,1
6877,3039,108,1800.0,0.22,0.55,0.0,4.0,24,24.0,5
6878,3040,1320,600.0,0.34,0.408,0.667,4.0,50,30.0,1
6879,3040,2191,600.0,0.38,0.456,0.667,4.0,50,30.0,1
6880,3041,3574,800.0,0.44,0.406,0.282,4.0,65,50.7,2
6881,3041,4774,800.0,0.18,0.166,0.282,4.0,65,50.7,2
6882,3042,2408,400.0,0.22,0.264,0.667,4.0,50,30.0,1
6883,3042,790,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
6884,3043,1139,800.0,0.52,0.567,0.282,4.0,55,42.9,1
6885,3043,2476,800.0,0.64,0.591,0.282,4.0,65,50.7,1
6886,3044,3045,400.0,0.42,0.56,0.667,4.0,45,27.0,1
6887,3044,2144,400.0,0.09,0.12,0.667,4.0,45,27.0,1
6888,3045,2158,400.0,0.34,0.453,0.667,4.0,45,27.0,1
6889,3045,3044,400.0,0.42,0.56,0.667,4.0,45,27.0,1
6890,3046,3047,400.0,0.29,0.316,0.667,4.0,55,33.0,1
6891,3046,2108,400.0,0.13,0.142,0.667,4.0,55,33.0,1
6892,3046,783,1800.0,0.27,0.675,0.0,4.0,24,24.0,5
6893,3047,2047,400.0,0.3,0.327,0.667,4.0,55,33.0,1
6894,3047,3046,400.0,0.29,0.316,0.667,4.0,55,33.0,1
6895,3048,2047,400.0,0.28,0.42,0.667,4.0,40,24.0,1
6896,3048,2407,400.0,0.44,0.66,0.667,4.0,40,24.0,1
6897,3049,2046,400.0,0.32,0.48,0.667,4.0,40,24.0,1
6898,3049,2407,400.0,0.27,0.405,0.667,4.0,40,24.0,1
6899,3050,3051,800.0,0.29,0.316,0.282,4.0,55,42.9,2
6900,3050,1223,800.0,0.16,0.175,0.282,4.0,55,42.9,2
6901,3051,3052,800.0,0.44,0.48,0.282,4.0,55,42.9,2
6902,3051,3050,800.0,0.29,0.316,0.282,4.0,55,42.9,2
6903,3051,776,1800.0,0.48,1.2,0.0,4.0,24,24.0,5
6904,3052,3053,800.0,0.66,0.72,0.282,4.0,55,42.9,1
6905,3052,3051,800.0,0.44,0.48,0.282,4.0,55,42.9,2
6906,3052,778,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
6907,3053,2395,800.0,0.18,0.196,0.282,4.0,55,42.9,1
6908,3053,3052,800.0,0.66,0.72,0.282,4.0,55,42.9,1
6909,3054,1225,400.0,0.3,0.4,0.667,4.0,45,27.0,1
6910,3054,2394,400.0,0.31,0.413,0.667,4.0,45,27.0,1
6911,3055,2576,800.0,0.29,0.29,0.282,4.0,60,46.8,1
6912,3055,2928,800.0,0.11,0.11,0.282,4.0,60,46.8,1
6913,3056,1257,800.0,0.44,0.48,0.282,4.0,55,42.9,1
6914,3056,1258,800.0,0.16,0.175,0.282,4.0,55,42.9,1
6915,3056,793,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
6916,3057,1244,1100.0,0.46,0.425,0.282,4.0,65,50.7,2
6917,3057,1246,1100.0,0.21,0.194,0.282,4.0,65,50.7,2
6918,3058,1237,600.0,0.12,0.16,0.667,4.0,45,27.0,1
6919,3058,2123,600.0,0.29,0.387,0.667,4.0,45,27.0,1
6920,3059,1264,400.0,0.21,0.28,0.667,4.0,45,27.0,1
6921,3059,2410,400.0,0.16,0.213,0.667,4.0,45,27.0,1
6922,3060,3377,400.0,0.47,0.627,0.667,4.0,45,27.0,1
6923,3060,1272,400.0,0.19,0.253,0.667,4.0,45,27.0,1
6924,3060,792,1800.0,0.19,0.475,0.0,4.0,24,24.0,5
6925,3061,1199,1000.0,0.15,0.18,0.282,4.0,50,39.0,2
6926,3061,1240,1000.0,0.15,0.164,0.282,4.0,55,42.9,2
6927,3061,749,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
6928,3062,1165,1100.0,0.44,0.48,0.282,4.0,55,42.9,2
6929,3062,1166,1000.0,0.41,0.447,0.282,4.0,55,42.9,2
6930,3062,733,1800.0,0.2,0.5,0.0,4.0,24,24.0,5
6931,3063,3871,400.0,0.15,0.2,0.667,4.0,45,27.0,1
6932,3063,1162,1100.0,0.37,0.404,0.282,4.0,55,42.9,2
6933,3063,1163,900.0,0.09,0.098,0.282,4.0,55,42.9,2
6934,3064,1166,1000.0,0.27,0.295,0.282,4.0,55,42.9,2
6935,3064,1167,1100.0,0.2,0.185,0.282,4.0,65,50.7,2
6936,3064,1055,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
6937,3065,1167,1100.0,0.1,0.092,0.282,4.0,65,50.7,2
6938,3065,1170,1000.0,0.31,0.286,0.282,4.0,65,50.7,2
6939,3066,1147,400.0,0.16,0.192,0.667,4.0,50,30.0,1
6940,3066,1154,400.0,0.14,0.168,0.667,4.0,50,30.0,1
6941,3067,1113,800.0,0.2,0.218,0.282,4.0,55,42.9,1
6942,3067,2360,800.0,0.12,0.131,0.282,4.0,55,42.9,1
6943,3068,4190,1000.0,0.2,0.218,0.282,4.0,55,42.9,2
6944,3068,2139,1100.0,0.13,0.142,0.282,4.0,55,42.9,2
6945,3068,2607,400.0,0.14,0.21,0.667,4.0,40,24.0,1
6946,3069,1105,400.0,0.27,0.463,0.667,4.0,35,21.0,1
6947,3069,2961,400.0,0.2,0.343,0.667,4.0,35,21.0,1
6948,3070,1101,400.0,0.13,0.173,0.667,4.0,45,27.0,1
6949,3070,1106,400.0,0.34,0.453,0.667,4.0,45,27.0,1
6950,3071,2038,400.0,0.51,0.68,0.667,4.0,45,27.0,1
6951,3071,2367,400.0,0.11,0.147,0.667,4.0,45,27.0,1
6952,3072,2038,400.0,0.59,0.787,0.667,4.0,45,27.0,1
6953,3072,2343,400.0,0.21,0.28,0.667,4.0,45,27.0,1
6954,3072,617,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
6955,3073,4795,1100.0,0.09,0.098,0.282,4.0,55,42.9,2
6956,3073,1098,1000.0,0.09,0.098,0.282,4.0,55,42.9,2
6957,3074,4078,800.0,0.14,0.168,0.282,4.0,50,39.0,2
6958,3074,1075,800.0,0.44,0.528,0.282,4.0,50,39.0,1
6959,3074,662,1800.0,0.27,0.675,0.0,4.0,24,24.0,5
6960,3075,4673,800.0,0.18,0.216,0.282,4.0,50,39.0,2
6961,3075,1084,800.0,0.38,0.456,0.282,4.0,50,39.0,2
6962,3076,4798,600.0,0.19,0.228,0.667,4.0,50,30.0,1
6963,3076,1078,600.0,0.19,0.228,0.667,4.0,50,30.0,1
6964,3077,3078,600.0,0.12,0.16,0.667,4.0,45,27.0,1
6965,3077,3212,600.0,0.29,0.387,0.667,4.0,45,27.0,1
6966,3078,3079,600.0,0.26,0.347,0.667,4.0,45,27.0,1
6967,3078,3077,600.0,0.12,0.16,0.667,4.0,45,27.0,1
6968,3079,1077,600.0,0.16,0.213,0.667,4.0,45,27.0,1
6969,3079,3078,600.0,0.26,0.347,0.667,4.0,45,27.0,1
6970,3080,1813,600.0,0.44,0.587,0.667,4.0,45,27.0,1
6971,3080,1816,600.0,0.1,0.133,0.667,4.0,45,27.0,1
6972,3081,3982,800.0,0.21,0.252,0.282,4.0,50,39.0,2
6973,3081,1776,800.0,0.34,0.314,0.282,4.0,65,50.7,2
6974,3082,3672,800.0,0.1,0.092,0.282,4.0,65,50.7,2
6975,3082,4670,800.0,0.09,0.108,0.282,4.0,50,39.0,2
6976,3083,3085,400.0,0.49,0.653,0.667,4.0,45,27.0,1
6977,3083,2303,400.0,0.13,0.173,0.667,4.0,45,27.0,1
6978,3084,2447,400.0,0.16,0.213,0.667,4.0,45,27.0,1
6979,3084,2616,400.0,0.12,0.16,0.667,4.0,45,27.0,1
6980,3085,1077,400.0,0.21,0.28,0.667,4.0,45,27.0,1
6981,3085,3083,400.0,0.49,0.653,0.667,4.0,45,27.0,1
6982,3085,639,1800.0,0.33,0.825,0.0,4.0,24,24.0,5
6983,3086,1766,1000.0,0.28,0.28,0.282,4.0,60,46.8,2
6984,3086,2359,1000.0,0.1,0.1,0.282,4.0,60,46.8,2
6985,3086,701,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
6986,3087,4667,800.0,0.26,0.312,0.282,4.0,50,39.0,2
6987,3087,1775,800.0,0.17,0.204,0.282,4.0,50,39.0,2
6988,3087,649,1800.0,0.23,0.575,0.0,4.0,24,24.0,5
6989,3088,4239,1100.0,0.39,0.425,0.282,4.0,55,42.9,2
6990,3088,4334,1100.0,0.35,0.382,0.282,4.0,55,42.9,2
6991,3089,3878,400.0,0.16,0.274,0.667,4.0,35,21.0,1
6992,3089,4029,900.0,0.3,0.36,0.282,4.0,50,39.0,3
6993,3089,4335,1100.0,0.09,0.098,0.282,4.0,55,42.9,3
6994,3090,2024,400.0,0.3,0.45,0.667,4.0,40,24.0,1
6995,3090,2339,400.0,0.16,0.274,0.667,4.0,35,21.0,1
6996,3091,1794,1100.0,0.13,0.142,0.282,4.0,55,42.9,2
6997,3091,2037,1100.0,0.14,0.187,0.282,4.0,45,35.1,2
6998,3092,3093,1100.0,0.53,0.489,0.282,4.0,65,50.7,2
6999,3092,1795,1100.0,0.14,0.129,0.282,4.0,65,50.7,2
7000,3093,4144,1100.0,0.05,0.046,0.282,4.0,65,50.7,3
7001,3093,3092,1100.0,0.53,0.489,0.282,4.0,65,50.7,2
7002,3094,4146,600.0,0.17,0.227,0.667,4.0,45,27.0,1
7003,3094,1797,600.0,0.22,0.293,0.667,4.0,45,27.0,1
7004,3095,3491,600.0,0.32,0.427,0.667,4.0,45,27.0,1
7005,3095,1797,600.0,0.5,0.667,0.667,4.0,45,27.0,1
7006,3096,1738,600.0,0.12,0.18,0.667,4.0,40,24.0,1
7007,3096,1740,600.0,0.17,0.255,0.667,4.0,40,24.0,1
7008,3096,523,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
7009,3097,1718,800.0,0.24,0.288,0.282,4.0,50,39.0,2
7010,3097,2582,800.0,0.34,0.453,0.282,4.0,45,35.1,2
7011,3098,3863,400.0,0.27,0.54,0.667,4.0,30,18.0,1
7012,3098,3862,800.0,0.21,0.252,0.282,4.0,50,39.0,2
7013,3098,1609,800.0,0.21,0.229,0.282,4.0,55,42.9,2
7014,3099,3619,800.0,0.07,0.07,0.282,4.0,60,46.8,1
7015,3099,1606,800.0,0.36,0.36,0.282,4.0,60,46.8,1
7016,3099,442,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
7017,3100,3101,400.0,0.19,0.253,0.667,4.0,45,27.0,1
7018,3100,2285,400.0,0.16,0.213,0.667,4.0,45,27.0,1
7019,3101,1604,400.0,0.13,0.173,0.667,4.0,45,27.0,1
7020,3101,3100,400.0,0.19,0.253,0.667,4.0,45,27.0,1
7021,3101,447,1800.0,0.21,0.525,0.0,4.0,24,24.0,5
7022,3102,3103,1100.0,0.33,0.36,0.282,4.0,55,42.9,2
7023,3102,4095,1100.0,0.05,0.055,0.282,4.0,55,42.9,2
7024,3103,1616,1100.0,0.14,0.153,0.282,4.0,55,42.9,2
7025,3103,3102,1100.0,0.33,0.36,0.282,4.0,55,42.9,2
7026,3104,4157,1000.0,0.08,0.096,0.282,4.0,50,39.0,2
7027,3104,4160,1000.0,0.11,0.12,0.282,4.0,55,42.9,2
7028,3105,3106,400.0,0.21,0.315,0.667,4.0,40,24.0,1
7029,3105,2162,400.0,0.18,0.27,0.667,4.0,40,24.0,1
7030,3106,1997,400.0,0.2,0.3,0.667,4.0,40,24.0,1
7031,3106,3105,400.0,0.21,0.315,0.667,4.0,40,24.0,1
7032,3106,399,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
7033,3107,2940,700.0,0.58,0.773,0.667,4.0,45,27.0,1
7034,3108,4695,800.0,0.18,0.196,0.282,4.0,55,42.9,2
7035,3108,1621,800.0,0.18,0.216,0.282,4.0,50,39.0,2
7036,3109,4181,750.0,0.49,0.535,0.282,4.0,55,42.9,2
7037,3109,2099,800.0,0.26,0.284,0.282,4.0,55,42.9,2
7038,3109,445,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
7039,3110,1638,400.0,0.11,0.165,0.667,4.0,40,24.0,1
7040,3110,1640,400.0,0.16,0.24,0.667,4.0,40,24.0,1
7041,3111,3247,800.0,0.57,0.622,0.282,4.0,55,42.9,2
7042,3111,3845,400.0,0.37,0.74,0.667,4.0,30,18.0,1
7043,3111,2210,800.0,0.41,0.447,0.282,4.0,55,42.9,2
7044,3112,3113,1100.0,0.58,0.535,0.282,4.0,65,50.7,2
7045,3112,3948,900.0,0.22,0.22,0.282,4.0,60,46.8,3
7046,3112,1820,500.0,0.14,0.21,0.667,4.0,40,24.0,1
7047,3112,643,1800.0,0.21,0.525,0.0,4.0,24,24.0,5
7048,3113,1801,1100.0,0.53,0.489,0.282,4.0,65,50.7,2
7049,3113,3112,1100.0,0.58,0.535,0.282,4.0,65,50.7,2
7050,3114,4027,900.0,0.15,0.18,0.282,4.0,50,39.0,3
7051,3114,4143,900.0,0.25,0.273,0.282,4.0,55,42.9,3
7052,3115,1820,500.0,0.38,0.57,0.667,4.0,40,24.0,1
7053,3116,3943,900.0,0.15,0.138,0.282,4.0,65,50.7,3
7054,3116,3980,900.0,0.19,0.175,0.282,4.0,65,50.7,3
7055,3116,3115,500.0,0.34,0.51,0.667,4.0,40,24.0,1
7056,3117,3317,400.0,0.91,1.213,0.667,4.0,45,27.0,1
7057,3117,3979,800.0,0.25,0.273,0.282,4.0,55,42.9,2
7058,3117,1830,800.0,0.35,0.323,0.282,4.0,65,50.7,2
7059,3118,1812,400.0,0.48,0.64,0.667,4.0,45,27.0,1
7060,3118,2447,400.0,0.14,0.187,0.667,4.0,45,27.0,1
7061,3119,3861,600.0,0.11,0.22,0.667,4.0,30,18.0,1
7062,3119,3955,800.0,0.07,0.076,0.282,4.0,55,42.9,2
7063,3119,1810,800.0,0.17,0.17,0.282,4.0,60,46.8,2
7064,3120,3261,800.0,0.28,0.305,0.282,4.0,55,42.9,2
7065,3120,3954,800.0,0.06,0.065,0.282,4.0,55,42.9,2
7066,3121,3259,400.0,0.25,0.375,0.667,4.0,40,24.0,1
7067,3121,1788,400.0,0.14,0.21,0.667,4.0,40,24.0,1
7068,3121,588,1800.0,0.2,0.5,0.0,4.0,24,24.0,5
7069,3122,1788,400.0,0.23,0.345,0.667,4.0,40,24.0,1
7070,3122,2962,400.0,0.26,0.39,0.667,4.0,40,24.0,1
7071,3123,1805,400.0,0.26,0.39,0.667,4.0,40,24.0,1
7072,3123,2267,400.0,0.25,0.375,0.667,4.0,40,24.0,1
7073,3124,1073,400.0,0.33,0.44,0.667,4.0,45,27.0,1
7074,3124,2290,400.0,0.13,0.173,0.667,4.0,45,27.0,1
7075,3125,2262,400.0,0.2,0.2,0.667,4.0,60,36.0,1
7076,3125,2277,400.0,0.31,0.31,0.667,4.0,60,36.0,1
7077,3125,989,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
7078,3126,2252,400.0,0.13,0.13,0.667,4.0,60,36.0,1
7079,3126,2262,400.0,0.6,0.6,0.667,4.0,60,36.0,1
7080,3127,1843,400.0,0.21,0.21,0.667,4.0,60,36.0,1
7081,3127,2277,400.0,0.16,0.16,0.667,4.0,60,36.0,1
7082,3128,1071,400.0,0.22,0.293,0.667,4.0,45,27.0,1
7083,3128,1074,400.0,0.23,0.307,0.667,4.0,45,27.0,1
7084,3129,2103,400.0,0.52,0.693,0.667,4.0,45,27.0,1
7085,3129,2343,400.0,0.54,0.72,0.667,4.0,45,27.0,1
7086,3130,3217,800.0,0.21,0.229,0.282,4.0,55,42.9,2
7087,3130,4778,800.0,0.07,0.076,0.282,4.0,55,42.9,2
7088,3130,4779,400.0,0.04,0.053,0.667,4.0,45,27.0,1
7089,3131,3218,600.0,0.21,0.252,0.667,4.0,50,30.0,1
7090,3131,1123,600.0,0.18,0.216,0.667,4.0,50,30.0,1
7091,3132,2040,400.0,0.19,0.253,0.667,4.0,45,27.0,1
7092,3132,2498,400.0,0.14,0.187,0.667,4.0,45,27.0,1
7093,3133,2521,400.0,0.11,0.22,0.667,4.0,30,18.0,1
7094,3133,2522,400.0,0.38,0.57,0.667,4.0,40,24.0,1
7095,3134,1123,400.0,0.45,0.675,0.667,4.0,40,24.0,1
7096,3134,2333,400.0,0.44,0.66,0.667,4.0,40,24.0,1
7097,3135,1124,400.0,0.34,0.51,0.667,4.0,40,24.0,1
7098,3135,2333,400.0,0.25,0.375,0.667,4.0,40,24.0,1
7099,3135,624,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
7100,3136,1124,600.0,0.12,0.144,0.667,4.0,50,30.0,1
7101,3136,1126,600.0,0.25,0.3,0.667,4.0,50,30.0,1
7102,3137,3206,1200.0,0.05,0.075,0.282,4.0,40,31.2,1
7103,3137,4033,1100.0,0.22,0.203,0.282,4.0,65,50.7,3
7104,3137,2546,1100.0,0.29,0.249,0.282,4.0,70,54.6,3
7105,3137,627,1800.0,0.44,1.1,0.0,4.0,24,24.0,5
7106,3138,2159,500.0,0.22,0.293,0.667,4.0,45,27.0,1
7107,3138,2160,500.0,0.12,0.16,0.667,4.0,45,27.0,1
7108,3139,3140,600.0,0.45,0.415,0.667,4.0,65,39.0,1
7109,3139,3181,600.0,0.32,0.295,0.667,4.0,65,39.0,1
7110,3139,3337,400.0,0.17,0.227,0.667,4.0,45,27.0,1
7111,3140,1852,600.0,0.9,0.831,0.667,4.0,65,39.0,1
7112,3140,2591,400.0,0.49,0.653,0.667,4.0,45,27.0,1
7113,3140,3139,600.0,0.45,0.415,0.667,4.0,65,39.0,1
7114,3141,3749,800.0,0.19,0.175,0.282,4.0,65,50.7,2
7115,3141,2547,800.0,0.28,0.258,0.282,4.0,65,50.7,2
7116,3142,1928,600.0,0.49,0.49,0.667,4.0,60,36.0,1
7117,3142,1930,600.0,0.29,0.29,0.667,4.0,60,36.0,1
7118,3143,1914,600.0,0.15,0.15,0.667,4.0,60,36.0,1
7119,3143,1931,600.0,0.89,0.89,0.667,4.0,60,36.0,1
7120,3144,3677,600.0,0.42,0.388,0.667,4.0,65,39.0,1
7121,3144,1931,600.0,0.24,0.24,0.667,4.0,60,36.0,1
7122,3145,3288,600.0,0.92,0.92,0.667,4.0,60,36.0,1
7123,3145,1930,600.0,0.15,0.15,0.667,4.0,60,36.0,1
7124,3146,1911,600.0,0.63,0.63,0.667,4.0,60,36.0,1
7125,3146,1927,600.0,0.38,0.38,0.667,4.0,60,36.0,1
7126,3147,3199,600.0,0.17,0.157,0.667,4.0,65,39.0,1
7127,3147,3467,400.0,1.17,1.276,0.667,4.0,55,33.0,1
7128,3147,1932,600.0,0.79,0.729,0.667,4.0,65,39.0,1
7129,3148,3476,400.0,0.15,0.3,0.667,4.0,30,18.0,1
7130,3148,1918,800.0,0.27,0.27,0.282,4.0,60,46.8,1
7131,3148,1921,800.0,0.05,0.05,0.282,4.0,60,46.8,1
7132,3149,1912,800.0,0.38,0.38,0.282,4.0,60,46.8,1
7133,3149,1913,800.0,0.22,0.22,0.282,4.0,60,46.8,1
7134,3149,126,1800.0,0.2,0.5,0.0,4.0,24,24.0,5
7135,3150,1911,800.0,0.33,0.283,0.282,4.0,70,54.6,1
7136,3150,1912,800.0,0.31,0.266,0.282,4.0,70,54.6,1
7137,3151,1910,800.0,0.09,0.077,0.282,4.0,70,54.6,1
7138,3151,1911,800.0,0.28,0.24,0.282,4.0,70,54.6,1
7139,3152,3153,400.0,0.51,0.68,0.667,4.0,45,27.0,1
7140,3152,1909,400.0,0.43,0.573,0.667,4.0,45,27.0,1
7141,3153,1926,400.0,0.12,0.16,0.667,4.0,45,27.0,1
7142,3153,3152,400.0,0.51,0.68,0.667,4.0,45,27.0,1
7143,3154,1926,400.0,0.39,0.468,0.667,4.0,50,30.0,1
7144,3154,2193,400.0,0.19,0.228,0.667,4.0,50,30.0,1
7145,3155,3313,400.0,0.28,0.336,0.667,4.0,50,30.0,1
7146,3155,2193,400.0,0.34,0.408,0.667,4.0,50,30.0,1
